#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_gossler;Gossler;;;;;;;;;;;;;x
b_gossler_adj;Gossler;;;;;;;;;;;;;x
b_kubernis;Kubernis;;;;;;;;;;;;;x
b_kubernis_adj;Kubernis;;;;;;;;;;;;;x
b_tarquinius;Ganelon;;;;;;;;;;;;;x
b_tarquinius_adj;Ganelon;;;;;;;;;;;;;x
b_caecina;Caecina;;;;;;;;;;;;;x
b_caecina_adj;Caecina;;;;;;;;;;;;;x
b_commius;Commius;;;;;;;;;;;;;x
b_commius_adj;Commius;;;;;;;;;;;;;x
b_ortogh;Ortogh;;;;;;;;;;;;;x
b_ortogh_adj;Ortogh;;;;;;;;;;;;;x
b_f_tor;Tor;;;;;;;;;;;;;x
b_f_tor_adj;Tor;;;;;;;;;;;;;x
b_f_frigg;Frigg;;;;;;;;;;;;;x
b_f_frigg_adj;Frigg;;;;;;;;;;;;;x
b_f_baldr;Baldr;;;;;;;;;;;;;x
b_f_baldr_adj;Baldr;;;;;;;;;;;;;x
b_f_ullr;Ullr;;;;;;;;;;;;;x
b_f_ullr_adj;Ullr;;;;;;;;;;;;;x
b_f_dellingr;Dellingr;;;;;;;;;;;;;x
b_f_dellingr_adj;Dellingr;;;;;;;;;;;;;x
