#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
staff;Staff;;;;;;;;;x
fire_emblem_elibe;Fire Emblem;;;;;;;;;;;;;x
fire_emblem_elibe_desc;The Fire Emblem of Elibe. No gem in existence is its equal.;;;;;;;;;;;;;x
regalia_binding_blade;Binding Blade;;;;;;;;;;;;;x
regalia_binding_blade_desc;A legendary sword whose power surpasses that of Elibe's eight Divine Weapons.;;;;;;;;;;;;;x
regalia_durandal;Durandal;;;;;;;;;;;;;x
regalia_durandal_desc;Roland's Blazing Sword.;;;;;;;;;;;;;x
regalia_armads;Armads;;;;;;;;;;;;;x
regalia_armads_desc;Durban's Thunder Axe.;;;;;;;;;;;;;x
regalia_forblaze;Forblaze;;;;;;;;;;;;;x
regalia_forblaze_desc;Athos' Infernal Truth.;;;;;;;;;;;;;x
regalia_aureola;Aureola;;;;;;;;;;;;;x
regalia_aureola_desc;Elimine's Glorious Ascension.;;;;;;;;;;;;;x
regalia_mulagir;Mulagir;;;;;;;;;;;;;x
regalia_mulagir_desc;Hanon's Tempest Bow.;;;;;;;;;;;;;x
regalia_maltet;Maltet;;;;;;;;;;;;;x
regalia_maltet_desc;Barigan's Blizzard Spear.;;;;;;;;;;;;;x
regalia_apocalypse;Apocalypse;;;;;;;;;;;;;x
regalia_apocalypse_desc;Bramimond's Elder Revelation.;;;;;;;;;;;;;x
regalia_saints_staff;Saint's Staff;;;;;;;;;;;;;x
regalia_saints_staff_desc;A healing staff carried by St. Elimine alongside the light tome Aureola.;;;;;;;;;;;;;x
regalia_eckesachs;Eckesachs;;;;;;;;;;;;;x
regalia_eckesachs_desc;Hartmut's Royal Sword.;;;;;;;;;;;;;x
regalia_mani_katti;Mani Katti;;;;;;;;;;;;;x
regalia_mani_katti_desc;A spirit-infused sword, sacred to the people of Sacae.;;;;;;;;;;;;;x
regalia_sol_katti;Sol Katti;;;;;;;;;;;;;x
regalia_sol_katti_desc;A spirit-infused sword with ties to the mythology of the Sacaen tribes, forged for fighting dragons.;;;;;;;;;;;;;x
regalia_ereshkigal;Ereshkigal;;;;;;;;;;;;;x
regalia_ereshkigal_desc;A regalia tome created by a master of elder magic.;;;;;;;;;;;;;x
regalia_irkalla;Irkalla;;;;;;;;;;;;;x
regalia_irkalla_desc;A regalia tome created by a master of anima magic.;;;;;;;;;;;;;x
regalia_gespenst;Gespenst;;;;;;;;;;;;;x
regalia_gespenst_desc;A regalia dark tome.;;;;;;;;;;;;;x
regalia_luce;Luce;;;;;;;;;;;;;x
regalia_luce_desc;A regalia light tome.;;;;;;;;;;;;;x
regalia_excalibur_fe7;Excalibur;;;;;;;;;;;;;x
regalia_excalibur_fe7_desc;A regalia wind tome.;;;;;;;;;;;;;x
