#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_davros;Davros;;;;;;;;;;;;;x
d_davros_adj;Davros;;;;;;;;;;;;;x
d_talon_company;Talon Company;;;;;;;;;;;;;x
d_talon_company_adj;Talon Company;;;;;;;;;;;;;x
d_tiger_company;Tiger Company;;;;;;;;;;;;;x
d_tiger_company_adj;Tiger Company;;;;;;;;;;;;;x
d_ilia_pegasus_knights_1;Frostwings;;;;;;;;;;;;;x
d_ilia_pegasus_knights_1_adj;Frostwings;;;;;;;;;;;;;x
d_ilia_pegasus_knights_2;Bravewings;;;;;;;;;;;;;x
d_ilia_pegasus_knights_2_adj;Bravewings;;;;;;;;;;;;;x
d_ilia_pegasus_knights_3;Strongwings;;;;;;;;;;;;;x
d_ilia_pegasus_knights_3_adj;Strongwings;;;;;;;;;;;;;x
d_ilia_pegasus_knights_4;Stormwings;;;;;;;;;;;;;x
d_ilia_pegasus_knights_4_adj;Stormwings;;;;;;;;;;;;;x
d_ilia_pegasus_knights_5;Swiftwings;;;;;;;;;;;;;x
d_ilia_pegasus_knights_5_adj;Swiftwings;;;;;;;;;;;;;x
d_ilia_mercenary_knights;Ilian Knights;;;;;;;;;;;;;x
d_ilia_mercenary_knights_adj;Ilian Knights;;;;;;;;;;;;;x
d_ilia_pegasus_knights;Ilian Pegasus Knights;;;;;;;;;;;;;x
d_ilia_pegasus_knights_adj;Ilian Pegasus Knights;;;;;;;;;;;;;x
d_thunderbolt_company;Thunderbolt Company;;;;;;;;;;;;;x
d_thunderbolt_company_adj;Thunderbolt Company;;;;;;;;;;;;;x
d_heartless_band;Heartless Band;;;;;;;;;;;;;x
d_heartless_band_adj;Heartless Band;;;;;;;;;;;;;x
